ID	sample_SRR5343918	sample_SRR5343920	sample_SRR5343922	sample_SRR5343924	sample_SRR5343926
ENSG00000204386	23984	8317	7282	2463	5742
ENSG00000204385	3	44	8	34	89
ENSG00000204371	10924	4406	3138	2177	5811
ENSG00000237080	6	4	1	0	2
ENSG00000166278	365	4633	753	260	2270
ENSG00000204366	1001	419	247	139	542
ENSG00000244255	0	0	0	0	0
ENSG00000281756	0	7	2	1	3
ENSG00000243649	746	104	25	296	96
ENSG00000204356	9963	5439	3738	2279	8223
ENSG00000221267	0	0	0	0	0
ENSG00000204351	11760	4663	3988	2173	3828
ENSG00000204348	1503	1649	718	282	1137
ENSG00000204344	1439	882	558	300	757
ENSG00000244731	108	285	38	103	263
ENSG00000233627	0	0	0	0	0
ENSG00000204338	9	8	3	1	1
ENSG00000279546	0	0	0	0	0
ENSG00000248290	3	8	1	1	26
ENSG00000250535	2	3	2	6	1
ENSG00000224389	103	280	121	78	148
ENSG00000229776	1	0	0	0	0
ENSG00000231852	3	8	4	4	2
ENSG00000168477	326	550	549	198	1331
ENSG00000252512	0	0	0	0	0
ENSG00000213676	18736	10383	7241	3173	8773
ENSG00000204315	1152	520	484	263	572
ENSG00000204314	485	759	465	148	132
ENSG00000221988	2049	7364	951	1286	1125
ENSG00000258388	95	78	25	32	30
ENSG00000241404	146	240	38	93	31
ENSG00000204310	8469	6135	3539	2211	3353
ENSG00000278512	0	0	0	0	0
ENSG00000204308	7661	3078	2655	2710	3724
ENSG00000277264	0	0	0	0	0
ENSG00000204305	573	481	166	188	211
ENSG00000273333	4	2	1	0	0
ENSG00000204304	9164	6566	3010	3286	5023
ENSG00000213654	9065	2320	542	884	2451
ENSG00000204301	1080	2410	530	624	5959
ENSG00000277427	0	4	3	1	1
ENSG00000225914	0	4	4	1	1
ENSG00000204296	0	2	1	0	0
ENSG00000237285	6	3	0	3	7
ENSG00000223335	0	0	0	0	0
ENSG00000228962	1	12	6	0	4
ENSG00000204290	1	2	1	0	0
ENSG00000204287	38515	118954	15763	15422	44035
ENSG00000196301	1	25	0	1	0
ENSG00000198502	1721	6508	214	613	2797
ENSG00000251916	0	0	0	0	0
ENSG00000229391	167	1541	36	157	668
ENSG00000196126	23620	54501	7303	4604	21866
ENSG00000196735	10621	15889	2125	768	1698
ENSG00000179344	10627	6053	2557	350	1453
ENSG00000223534	163	24	1	0	0
ENSG00000235040	0	0	0	0	0
ENSG00000232080	0	0	0	0	0
ENSG00000226030	0	0	0	0	0
ENSG00000237541	626	864	58	529	1519
ENSG00000263649	0	0	0	0	0
ENSG00000232629	599	1019	155	308	1298
ENSG00000241106	97	155	34	5	39
ENSG00000250264	1	1	0	0	1
ENSG00000204267	2769	7777	1360	1879	6516
ENSG00000204264	15771	9906	3233	2226	8315
ENSG00000204261	1272	1497	98	164	509
ENSG00000240065	6927	6449	563	1364	5685
ENSG00000168394	20371	18218	3319	2893	8365
ENSG00000234515	11	2	0	1	0
ENSG00000235301	4	0	1	0	0
ENSG00000242574	3290	6329	1555	772	2386
ENSG00000212066	0	0	0	0	0
ENSG00000248993	0	0	0	0	0
ENSG00000204257	13638	9965	1918	1041	5010
ENSG00000204256	31036	9398	12712	8316	14308
ENSG00000223837	1	1	0	0	0
ENSG00000263756	0	0	0	0	0
ENSG00000204252	957	5770	1469	639	1664
ENSG00000231389	39367	55987	7373	6469	20518
ENSG00000223865	15876	37247	5737	3961	17840
ENSG00000224796	2	3	0	2	1
ENSG00000231461	0	0	0	0	0
ENSG00000228688	0	0	0	0	0
ENSG00000224557	87	198	37	9	14
ENSG00000237398	18	16	2	0	1
ENSG00000230313	2	0	0	0	0
ENSG00000204248	220	95	50197	2630	379
ENSG00000204231	8699	2940	2775	1745	3327
ENSG00000202441	22	17	5	2	2
ENSG00000112473	39753	19854	17372	9501	20124
ENSG00000204228	1048	163	651	170	400
ENSG00000199036	21	6	10	1	2
ENSG00000204227	7317	2953	3778	1939	4390
ENSG00000225463	0	0	0	0	0
ENSG00000223457	0	0	1	0	0
ENSG00000272217	51	19	14	6	6
ENSG00000232940	101	43	33	17	13
ENSG00000223501	7163	2699	2208	1640	2388
ENSG00000231500	111191	82975	87278	38880	94383
ENSG00000235863	65	1103	158	283	579
ENSG00000227057	7852	5190	3866	2294	5569
ENSG00000274694	0	0	0	0	0
ENSG00000204220	8645	5137	3064	1421	4356
ENSG00000275010	0	0	0	0	0
ENSG00000237441	8439	3926	3064	2459	4543
ENSG00000231925	22378	24734	9651	3235	9152
ENSG00000236104	3201	1300	1482	1036	1479
ENSG00000204209	7946	3689	3997	2204	5641
ENSG00000229596	0	0	0	0	0
ENSG00000228285	20	5	14	13	14
ENSG00000225644	0	0	1	7	7
ENSG00000237649	1532	1542	2256	1884	6326
ENSG00000204194	0	0	0	4	0
ENSG00000112511	7938	5092	2967	2662	4200
ENSG00000112514	20097	13565	7536	3269	10953
ENSG00000197283	8637	1651	2452	1762	1461
ENSG00000274259	4	4	1	1	0
ENSG00000264085	0	0	0	0	0
ENSG00000213588	0	2	0	0	1
ENSG00000204188	47	5	13	9	4
ENSG00000242014	0	0	0	0	0
ENSG00000276746	0	0	0	0	1
ENSG00000030110	4476	1838	1984	960	2324
ENSG00000197251	3	1	1	17	0
ENSG00000281834	0	0	0	4	0
ENSG00000096433	33302	7143	10024	9636	8317
ENSG00000137288	4233	1922	1955	933	3457
ENSG00000266509	0	0	0	0	0
ENSG00000161896	2	288	2	3	243
ENSG00000161904	8372	4501	2361	1503	4172
ENSG00000096395	0	9	1	3	1
ENSG00000249346	1	1	0	0	1
ENSG00000271362	0	0	0	0	0
ENSG00000233183	0	0	0	0	0
ENSG00000276824	0	0	0	0	0
ENSG00000221697	0	0	0	0	0
ENSG00000124493	1	1	8	4	20
ENSG00000271231	0	0	0	0	0
ENSG00000214810	3	1	4	4	10
ENSG00000137309	28366	9950	8456	4509	13254
ENSG00000276404	4	4	0	5	4
ENSG00000186577	7527	3556	2381	1011	2346
ENSG00000225339	210	48	83	44	24
ENSG00000220583	37	6	13	7	6
ENSG00000272325	4666	1527	2124	1101	1908
ENSG00000270800	1	0	0	0	0
ENSG00000124614	611	291	239	173	243
ENSG00000124507	7	23	40	6	35
ENSG00000221635	0	0	0	0	0
ENSG00000124664	14	1	0	2	2
ENSG00000196114	5	0	0	0	3
ENSG00000196821	18743	5949	5726	3769	9313
ENSG00000216636	0	0	0	0	0
ENSG00000265123	0	0	0	0	0
ENSG00000220643	0	0	0	0	1
ENSG00000272288	238	153	139	41	111
ENSG00000186328	0	0	3	0	1
ENSG00000217130	375	177	199	97	302
ENSG00000124562	9233	5827	3871	2411	9507
ENSG00000065060	2689	1398	2387	457	1607
ENSG00000206717	0	0	0	0	0
ENSG00000252106	0	0	0	0	0
ENSG00000064995	5426	1567	1982	727	1490
ENSG00000064999	11343	12545	5342	23711	6243
ENSG00000187762	5	4	1	20	2
ENSG00000273870	2	0	2	12	0
ENSG00000124678	2	2	1	1	1
ENSG00000264241	0	0	0	0	0
ENSG00000266330	0	0	0	0	0
ENSG00000146197	66	140	2142	547	210
ENSG00000272374	137	249	40	24	25
ENSG00000065029	3336	1895	1770	916	1684
ENSG00000217004	0	0	0	0	0
ENSG00000023892	1889	1065	237	423	858
ENSG00000112033	3451	4593	2730	1617	4467
ENSG00000227154	0	0	0	0	0
ENSG00000112039	662	277	591	301	910
ENSG00000198755	69138	34822	35682	14133	33509
ENSG00000276712	20	15	5	4	6
ENSG00000007866	1773	1139	1147	209	2038
ENSG00000112041	2	9	7	4	3
ENSG00000228559	1	0	0	0	0
ENSG00000219023	16	18	12	5	29
ENSG00000096060	268	2470	4485	4069	3691
ENSG00000218749	0	0	0	0	0
ENSG00000212579	0	1	0	0	0
ENSG00000265527	0	0	0	0	0
ENSG00000223063	0	0	0	0	0
ENSG00000232909	3	9	24	1	2
ENSG00000157343	12	104	67	3	13
ENSG00000220734	0	0	0	0	0
ENSG00000196748	0	0	3	0	0
ENSG00000204140	0	0	0	0	0
ENSG00000137392	0	0	0	0	0
ENSG00000197753	0	0	2	0	0
ENSG00000096063	7549	1452	3301	671	3237
ENSG00000281304	0	0	0	0	0
ENSG00000112053	3	2	4	1	6
ENSG00000271304	0	0	0	0	0
ENSG00000112062	8669	2872	3018	2325	4077
ENSG00000237719	6	2	2	3	0
ENSG00000156711	265	502	303	199	1081
ENSG00000246982	108	72	16	3	4
ENSG00000096070	3964	1775	1946	1210	2707
ENSG00000180316	0	2	0	0	1
ENSG00000189325	0	1	0	2	1
ENSG00000010030	72	323	68	20	185
ENSG00000224666	3	4	1	0	4
ENSG00000179165	1	6	2	2	2
ENSG00000112078	19506	4399	6101	5203	8640
ENSG00000240733	1	0	0	0	0
ENSG00000112079	7564	2679	2424	1763	3111
ENSG00000264878	1	0	1	0	0
ENSG00000239964	2	1	0	0	0
ENSG00000112081	21779	10460	16358	11344	16405
ENSG00000263894	0	0	0	0	0
ENSG00000238554	0	0	0	0	0
ENSG00000251864	0	0	0	0	0
ENSG00000281450	0	0	0	0	0
ENSG00000213500	0	0	0	0	0
ENSG00000124762	7382	7886	25884	1118	14470
ENSG00000255587	1	7	3	5	12
ENSG00000220349	0	0	0	0	0
ENSG00000124772	751	343	4583	2269	1379
ENSG00000137168	4878	1911	3534	1026	2002
ENSG00000198663	16556	6124	8945	4041	5291
ENSG00000232598	0	0	1	0	0
ENSG00000164530	2	292	160	136	1708
ENSG00000137409	22453	9892	16378	4041	11846
ENSG00000146192	206	1498	290	153	586
ENSG00000226976	553	298	391	198	485
ENSG00000216412	0	0	0	0	0
ENSG00000137193	1710	1467	397	845	2527
ENSG00000172738	312	53	31	39	60
ENSG00000065491	3210	1260	881	569	804
ENSG00000275550	0	0	0	0	0
ENSG00000112130	3625	1515	1532	1028	1199
ENSG00000239953	0	0	0	0	0
ENSG00000137200	9832	4760	3214	2447	2863
ENSG00000198937	2656	879	1525	475	986
ENSG00000204110	0	1	0	0	1
ENSG00000229559	0	0	0	0	1
ENSG00000227920	0	0	0	0	1
ENSG00000263926	0	0	0	0	0
ENSG00000279942	1	3	1	2	1
ENSG00000112139	2253	1428	250	1976	1435
ENSG00000225945	12	14	10	7	1
ENSG00000156639	15389	5058	4543	2932	4432
ENSG00000243313	0	1	0	0	2
ENSG00000200597	0	0	0	0	0
ENSG00000218521	0	3	0	0	0
ENSG00000183826	4034	1757	1190	821	1309
ENSG00000200706	0	0	0	0	0
ENSG00000238716	0	0	0	0	0
ENSG00000226533	1	1	0	0	1
ENSG00000199938	0	0	1	0	0
ENSG00000217227	0	0	0	0	0
ENSG00000124767	12045	4664	7834	2113	7456
ENSG00000236355	0	0	0	2	0
ENSG00000124721	0	21	0	1	2
ENSG00000244297	0	0	0	0	0
ENSG00000219273	0	0	0	0	0
ENSG00000212586	0	0	0	0	0
ENSG00000231150	0	7	0	0	0
ENSG00000220076	0	0	0	0	0
ENSG00000220556	0	0	0	0	0
ENSG00000112164	13	2	19	17	37
ENSG00000112167	1553	877	960	283	939
ENSG00000217165	260	56	158	79	77
ENSG00000164626	165	298	827	201	748
ENSG00000124780	14	45	6	33	131
ENSG00000095981	0	0	0	0	0
ENSG00000164627	1317	425	223	1158	77
ENSG00000218986	3	0	0	3	0
ENSG00000231276	0	0	0	0	0
ENSG00000252990	0	0	0	0	0
ENSG00000146122	17694	6955	12587	6235	5714
ENSG00000281969	230	21	19	51	42
ENSG00000235033	33	66	23	14	33
ENSG00000124615	2250	1271	1580	656	1980
ENSG00000180211	189	192	287	49	242
ENSG00000220586	0	0	1	0	0
ENSG00000227131	0	0	0	0	0
ENSG00000204091	7	3	0	1	0
ENSG00000204092	0	0	0	0	2
ENSG00000226070	0	0	0	0	0
ENSG00000156564	0	0	5	1	0
ENSG00000280824	0	0	0	0	0
ENSG00000252767	0	0	0	0	0
ENSG00000236075	0	0	0	0	0
ENSG00000226454	0	0	0	0	0
ENSG00000237947	0	0	0	0	0
ENSG00000124602	152	413	41	6	15
ENSG00000124596	2685	3078	1403	940	831
ENSG00000112212	16	20	0	1	0
ENSG00000124701	16	251	2	2	2
ENSG00000001167	4636	1734	1967	1262	1650
ENSG00000161912	288	509	183	41	109
ENSG00000161911	9	69	22	15	55
ENSG00000095970	360	1683	1105	414	3718
ENSG00000112195	4	14	1	5	10
ENSG00000184106	0	5	3	0	9
ENSG00000188056	1	5	1	0	1
ENSG00000212176	0	1	0	0	0
ENSG00000225690	0	0	0	0	0
ENSG00000274256	0	0	0	0	0
ENSG00000278745	0	0	0	0	0
ENSG00000124731	19	109	305	71	203
ENSG00000218809	0	0	0	0	0
ENSG00000206745	0	0	0	0	0
ENSG00000213461	0	0	0	0	0
ENSG00000096264	0	0	1	0	0
ENSG00000279284	0	0	0	0	0
ENSG00000280371	0	0	0	0	0
ENSG00000234753	58	51	165	3	6
ENSG00000226917	0	0	2	0	0
ENSG00000137166	4465	2580	3207	722	2029
ENSG00000266494	2	0	0	0	0
ENSG00000112559	90	237	698	375	2705
ENSG00000230913	0	0	0	0	0
ENSG00000112561	547	721	490	342	1327
ENSG00000231102	0	1	0	0	0
ENSG00000096088	1	5	0	0	0
ENSG00000269387	1	1	0	0	0
ENSG00000137218	702	278	264	112	370
ENSG00000124593	448	181	149	136	178
ENSG00000278224	8	7	7	2	5
ENSG00000214736	0	0	0	0	0
ENSG00000164663	1119	391	375	267	253
ENSG00000268745	0	0	0	0	0
ENSG00000206977	0	0	0	0	0
ENSG00000227516	0	0	0	0	0
ENSG00000124641	2861	807	1427	731	1021
ENSG00000207371	0	1	0	0	0
ENSG00000112578	4515	1590	2082	1012	1985
ENSG00000112576	5991	2881	4282	3845	6597
ENSG00000206875	0	1	0	0	0
ENSG00000223946	2	0	0	0	0
ENSG00000137413	2790	1443	1463	781	1573
ENSG00000261068	1	1	2	2	10
ENSG00000188112	19	30	89	51	348
ENSG00000048545	1	8	2	9	55
ENSG00000214732	0	0	0	0	0
ENSG00000112599	157	16	32	6	11
ENSG00000048544	6801	2446	2912	1714	2657
ENSG00000124496	706	605	385	198	1268
ENSG00000237107	0	0	0	0	0
ENSG00000024048	7356	3427	2321	1974	1860
ENSG00000206848	0	0	0	0	0
ENSG00000112619	2	41	14	41	116
ENSG00000213435	1	1	6	2	5
ENSG00000124659	6266	1653	1670	870	1464
ENSG00000112624	2795	1132	986	1036	850
ENSG00000146223	22016	5205	7390	5473	6042
ENSG00000221821	520	568	291	97	308
ENSG00000171611	9	411	48	6	114
ENSG00000137161	9218	8582	7371	1279	7672
ENSG00000231113	88	120	89	29	50
ENSG00000181524	4107	3406	3971	834	3550
ENSG00000124713	25	31	31	8	14
ENSG00000124587	2672	5049	2300	979	1908
ENSG00000112640	9306	3054	3800	2192	4049
ENSG00000124733	7720	4410	4181	1871	6410
ENSG00000124702	9777	5073	3722	2502	5313
ENSG00000124541	4551	2828	1983	1593	2043
ENSG00000272223	43	17	2	0	7
ENSG00000240625	10	10	3	1	1
ENSG00000044090	15657	4412	4640	2116	3266
ENSG00000137171	2794	1670	1203	269	1013
ENSG00000112651	3989	2789	2278	714	2659
ENSG00000272170	9	11	4	2	2
ENSG00000112655	18804	3619	7256	985	10081
ENSG00000112658	6688	4261	3751	2326	5379
ENSG00000112659	5047	2684	1591	1032	1421
ENSG00000245261	0	0	0	0	0
ENSG00000112667	2734	2391	3938	961	3900
ENSG00000146216	3	15	100	414	14
ENSG00000137204	0	1	0	1	0
ENSG00000146215	10	9	1	3	2
ENSG00000171467	6333	1806	2622	4012	1891
ENSG00000219222	0	0	0	0	0
ENSG00000220614	4	2	2	0	1
ENSG00000179157	2	0	0	1	0
ENSG00000226558	0	0	0	0	0
ENSG00000124574	5998	1712	1585	1214	1735
ENSG00000276770	0	1	0	1	0
ENSG00000171462	169	45	206	149	102
ENSG00000207076	0	0	0	0	0
ENSG00000137221	5599	2210	2070	2847	1931
ENSG00000204052	17	217	79	99	133
ENSG00000171453	4349	2178	1882	1395	1785
ENSG00000137207	23042	13844	9784	5603	7190
ENSG00000271754	17	16	1	6	7
ENSG00000124571	10240	4861	5946	3567	3609
ENSG00000219470	22	10	8	1	24
ENSG00000252218	0	0	0	0	0
ENSG00000271970	6	2	0	0	3
ENSG00000170734	2913	1595	1915	942	1154
ENSG00000203362	55	88	66	10	40
ENSG00000172432	16318	5939	9121	2885	3966
ENSG00000124688	8095	3068	4089	2068	2507
ENSG00000275849	0	0	0	0	0
ENSG00000172426	98	259	259	22	50
ENSG00000096080	3075	835	2063	560	952
ENSG00000218107	0	0	0	0	0
ENSG00000236961	0	0	1	0	0
ENSG00000112715	8871	2324	3891	2329	1349
ENSG00000272114	0	0	0	0	0
ENSG00000223469	0	0	0	0	0
ENSG00000237686	4	11	17	18	6
ENSG00000181577	0	0	5	27	0
ENSG00000265518	0	0	0	0	0
ENSG00000231881	0	1	2	4	0
ENSG00000183239	0	0	1	0	0
ENSG00000180992	4499	2103	2600	1768	3753
ENSG00000137216	12429	3078	3114	5007	2746
ENSG00000137225	124	49	18	100	222
ENSG00000265439	0	1	0	0	0
ENSG00000262179	2	8	1	3	19
ENSG00000112759	35785	3880	3600	5524	13562
ENSG00000096384	147653	91469	164650	55653	76817
ENSG00000157593	25279	8776	9719	5599	6723
ENSG00000265700	0	0	0	0	0
ENSG00000146232	2652	1371	4465	2421	2124
ENSG00000178233	5	22	1021	11	59
ENSG00000272442	25	18	20	19	20
ENSG00000146221	4	3	55	2	2
ENSG00000124608	4035	2559	4066	1272	2161
ENSG00000249481	0	0	2	2	4
ENSG00000096401	9791	3217	4174	3706	3674
ENSG00000266619	0	0	0	0	0
ENSG00000237530	14	6	0	0	0
ENSG00000279076	0	0	0	0	0
ENSG00000196284	1975	319	487	90	256
ENSG00000270900	0	0	0	0	0
ENSG00000276156	0	0	0	0	0
ENSG00000277769	0	1	0	0	0
ENSG00000219384	1	1	0	1	0
ENSG00000207769	0	0	0	0	0
ENSG00000124813	1484	280	207	1616	1981
ENSG00000271857	52	28	7	21	22
ENSG00000261080	1578	0	0	11	1
ENSG00000112782	182	556	44	346	368
ENSG00000212468	0	0	0	0	0
ENSG00000231769	2	0	1	0	1
ENSG00000001561	452	443	97	55	207
ENSG00000112796	4	90	53	18	200
ENSG00000229349	3	1	0	1	2
ENSG00000172348	196	633	279	204	1438
ENSG00000226541	0	0	0	0	0
ENSG00000236466	0	2	0	0	0
ENSG00000146233	124	99	128	14	44
ENSG00000153291	908	932	328	20	92
ENSG00000242973	0	0	0	0	0
ENSG00000180113	73	233	155	41	70
ENSG00000146070	471	464	786	208	1495
ENSG00000230062	0	1	0	0	2
ENSG00000236164	0	1	0	0	0
ENSG00000112818	1	1	2	1	4
ENSG00000069122	720	2431	450	1233	8176
ENSG00000225730	0	0	0	0	0
ENSG00000153292	0	5	1	0	1
ENSG00000146072	2895	3256	9064	2136	2198
ENSG00000271328	0	0	0	0	0
ENSG00000270761	16	30	27	3	8
ENSG00000198087	6785	1517	3040	2115	1774
ENSG00000199762	0	0	0	0	0
ENSG00000216813	0	0	0	0	0
ENSG00000164393	0	0	0	1	8
ENSG00000153294	0	0	1	15	10
ENSG00000252711	0	0	0	0	0
ENSG00000226594	0	0	0	0	0
ENSG00000216616	0	0	0	0	0
ENSG00000124818	1	3	3	2	1
ENSG00000200340	0	0	0	0	0
ENSG00000244694	1123	101	679	13	216
ENSG00000226068	1	0	5	3	0
ENSG00000216835	0	0	2	0	0
ENSG00000278736	0	0	0	0	0
ENSG00000271162	0	0	0	0	0
ENSG00000218337	0	0	0	0	0
ENSG00000274867	0	0	0	0	0
ENSG00000217631	0	0	0	0	0
ENSG00000252457	0	0	0	0	0
ENSG00000277043	0	0	0	0	0
ENSG00000146085	6918	2094	2936	1639	1312
ENSG00000031691	912	283	612	626	541
ENSG00000203972	0	0	0	0	0
ENSG00000197261	0	7	129	2	11
ENSG00000216998	0	0	0	0	0
ENSG00000112077	0	0	3	0	0
ENSG00000124490	3	0	0	0	0
ENSG00000279127	0	0	0	0	0
ENSG00000096006	1	0	0	0	0
ENSG00000170950	0	0	0	0	0
ENSG00000235122	0	0	0	0	0
ENSG00000226707	0	0	0	0	0
ENSG00000124812	0	0	0	0	0
ENSG00000214643	0	0	0	0	0
ENSG00000177684	0	0	0	0	0
ENSG00000214642	0	0	0	0	0
ENSG00000203970	0	0	0	0	0
ENSG00000180872	0	0	0	0	0
ENSG00000226733	0	0	0	0	0
ENSG00000233470	0	0	0	0	0
ENSG00000230472	0	0	0	0	0
ENSG00000008197	0	0	0	0	0
ENSG00000008196	1	0	2995	723	5
ENSG00000060303	0	0	1	0	0
ENSG00000216913	0	0	0	0	0
ENSG00000230204	3	10	4	9	8
ENSG00000270306	0	0	0	2	0
ENSG00000232702	1	3	6	2	5
ENSG00000212532	0	0	0	0	0
ENSG00000214641	0	0	0	0	0
ENSG00000228689	0	0	0	0	0
ENSG00000170927	401	7	60	0	9
ENSG00000240641	0	0	0	0	0
ENSG00000207604	0	0	0	0	0
ENSG00000225613	0	14	0	0	0
ENSG00000199080	0	3	0	0	0
ENSG00000112115	0	0	0	0	1
ENSG00000112116	0	0	0	0	0
ENSG00000218363	0	0	0	0	0
ENSG00000112118	15903	4843	9619	3803	12390
ENSG00000170915	8519	1742	3277	656	1254
ENSG00000096093	2660	1223	1568	677	412
ENSG00000065308	18380	2860	6463	5996	6240
ENSG00000225791	330	207	436	60	164
ENSG00000270382	0	0	0	0	0
ENSG00000216775	2054	253	892	427	182
ENSG00000096092	5579	1015	1700	1871	2210
ENSG00000220377	0	0	0	0	1
ENSG00000271227	0	1	0	0	0
ENSG00000237674	0	0	0	0	0
ENSG00000244067	0	0	0	2	2
ENSG00000217228	0	0	0	0	0
ENSG00000243955	0	1	0	1	7
ENSG00000223622	0	0	0	0	0
ENSG00000182793	0	0	0	0	0
ENSG00000174156	0	0	0	0	0
ENSG00000230375	0	0	0	0	0
ENSG00000230845	0	0	1	0	0
ENSG00000243236	0	0	0	0	0
ENSG00000170899	2555	841	3514	171	854
ENSG00000202198	75	724	302	10742	41
ENSG00000112144	3329	977	4395	428	865
ENSG00000112146	7741	2250	3321	1450	1873
ENSG00000242865	0	0	0	0	0
ENSG00000261745	0	0	0	0	0
ENSG00000137270	0	4	0	0	1
ENSG00000253026	0	0	0	0	0
ENSG00000219074	0	0	0	0	0
ENSG00000218713	0	6	0	0	0
ENSG00000206908	0	0	0	0	0
ENSG00000219163	0	4	0	0	0
ENSG00000012660	9996	4990	7399	5544	7294
ENSG00000264056	2	0	1	1	1
ENSG00000217527	0	1	0	1	0
ENSG00000271367	1	9	9	4	16
ENSG00000219863	0	1	0	0	0
ENSG00000218049	0	0	0	0	0
ENSG00000218261	0	0	0	0	0
ENSG00000271338	0	0	0	0	0
ENSG00000253010	0	3	0	0	0
ENSG00000271373	0	0	0	0	0
ENSG00000216072	0	0	0	0	0
ENSG00000001084	3240	1409	1527	562	1773
ENSG00000249379	7	3	1	2	1
ENSG00000231683	0	0	0	0	0
ENSG00000235899	0	0	0	0	0
ENSG00000124743	8	77	39	0	19
ENSG00000275446	0	0	0	0	0
ENSG00000227885	2	5	5	2	0
ENSG00000228614	1	1	3	0	2
ENSG00000137269	853	319	536	28	295
ENSG00000271218	10	5	2	1	0
ENSG00000146147	1	670	7	0	78
ENSG00000236740	0	4	3	0	4
ENSG00000235050	0	0	0	0	0
ENSG00000236996	0	0	1	0	0
ENSG00000218143	0	0	0	0	0
ENSG00000137251	0	2	1	0	0
ENSG00000228231	0	0	0	0	0
ENSG00000213335	0	0	0	0	1
ENSG00000216347	0	0	0	0	0
ENSG00000220773	49	0	0	0	0
ENSG00000220635	0	0	0	0	0
ENSG00000251946	0	0	0	0	0
ENSG00000224984	0	0	0	0	0
ENSG00000168143	25	0	8	0	10
ENSG00000261116	13	0	6	1	4
ENSG00000137252	0	0	0	1	2
ENSG00000187871	0	3	0	0	25
ENSG00000146151	0	10	0	0	1
ENSG00000220725	0	0	0	0	0
ENSG00000112175	0	28	0	2	3
ENSG00000214604	0	0	0	0	0
ENSG00000124749	14	63	7	241	1807
ENSG00000219095	0	0	0	0	0
ENSG00000227602	0	0	0	0	0
ENSG00000220666	0	0	0	0	0
ENSG00000266793	0	0	0	0	0
ENSG00000151914	35678	15690	17726	9569	6019
ENSG00000231441	2	28	15	7	2
ENSG00000216854	0	0	0	0	0
ENSG00000200224	0	0	0	0	0
ENSG00000151917	19	111	127	148	229
ENSG00000219790	0	0	0	0	0
ENSG00000218980	1	0	0	1	1
ENSG00000276576	0	0	0	0	0
ENSG00000168116	1106	347	571	416	551
ENSG00000112200	3690	1460	1804	1258	1251
ENSG00000226803	49	16	41	14	11
ENSG00000112208	257	265	1351	303	1120
ENSG00000112210	1483	277	837	881	735
ENSG00000146143	1895	603	777	558	996
ENSG00000212017	0	0	0	0	0
ENSG00000266579	5	1	1	4	1
ENSG00000281746	0	0	0	0	0
ENSG00000272541	1	0	0	0	0
ENSG00000271761	3	0	3	0	0
ENSG00000272316	268	64	45	22	37
ENSG00000239650	52	12	8	10	11
ENSG00000218189	0	0	0	1	0
ENSG00000215190	1847	550	498	281	364
ENSG00000225096	237	2	32	45	24
ENSG00000214563	22	0	0	1	0
ENSG00000216687	18	9	0	1	1
ENSG00000214561	10	4	12	3	4
ENSG00000223633	4	5	0	1	0
ENSG00000275046	0	0	0	0	0
ENSG00000212065	0	0	0	0	0
ENSG00000280324	0	0	0	0	0
ENSG00000281441	0	0	0	0	0
ENSG00000277172	0	0	0	1	0
ENSG00000275773	0	0	0	0	0
ENSG00000274844	0	0	0	0	0
ENSG00000276290	2	0	0	0	0
ENSG00000221606	0	0	0	0	0
ENSG00000220030	0	0	0	0	0
ENSG00000255633	0	0	0	0	0
ENSG00000279892	0	0	0	0	0
ENSG00000250686	0	0	0	0	0
ENSG00000112232	1	1	6	2	6
ENSG00000216859	0	0	0	0	0
ENSG00000217067	0	0	0	0	0
ENSG00000262566	0	0	0	0	0
ENSG00000264206	0	0	0	0	0
ENSG00000264410	0	0	0	0	0
ENSG00000266682	0	0	0	0	0
ENSG00000217477	0	0	0	0	0
ENSG00000198225	1119	959	1306	364	460
ENSG00000219940	0	0	0	0	0
ENSG00000218520	0	0	0	0	0
ENSG00000146166	1	6	109	2	0
ENSG00000218617	0	0	3	0	0
ENSG00000218274	0	0	5	0	0
ENSG00000218048	0	0	42	2	0
ENSG00000225121	0	0	0	0	0
ENSG00000112245	7593	8524	12930	10351	15477
ENSG00000213312	0	3	0	0	0
ENSG00000266680	14	42	63	44	43
ENSG00000262651	0	0	0	0	0
ENSG00000213309	9	11	5	4	13
ENSG00000118482	3851	2536	3600	3287	2163
ENSG00000188107	27	16	70	262	18
ENSG00000218813	0	0	0	0	0
ENSG00000236345	0	3	31	2	2
ENSG00000219653	0	0	1	0	6
ENSG00000232120	1	0	0	0	0
ENSG00000217811	0	0	0	0	0
ENSG00000243828	0	0	0	36	0
ENSG00000221312	0	0	0	0	0
ENSG00000214558	263	12	36	16	8
ENSG00000274061	0	0	0	0	0
ENSG00000220483	0	0	0	0	0
ENSG00000233859	215	38	112	108	83
ENSG00000218890	15	4	9	1	3
ENSG00000270521	0	0	0	0	1
ENSG00000238949	0	0	0	0	0
ENSG00000266073	0	0	0	0	0
ENSG00000212229	0	0	0	0	0
ENSG00000271111	0	0	0	0	0
ENSG00000251965	0	0	0	0	0
ENSG00000201015	0	0	0	0	0
ENSG00000206672	0	0	0	0	0
ENSG00000227706	0	0	17	2	0
ENSG00000270509	0	0	0	0	0
ENSG00000223504	3	0	2	0	0
ENSG00000226497	0	0	0	0	0
ENSG00000278564	0	0	0	0	0
ENSG00000266675	0	0	0	0	0
ENSG00000218834	0	0	0	0	0
ENSG00000230910	0	5	2	0	22
