ID	sample_SRR5343917	sample_SRR5343919	sample_SRR5343921	sample_SRR5343923	sample_SRR5343925
ENSG00000232377	0	3	4	4	0
ENSG00000121964	1114	819	2041	1293	941
ENSG00000169554	9318	7363	7555	10935	9341
ENSG00000283118	0	3	0	0	1
ENSG00000279166	0	10	0	2	18
ENSG00000238057	1	38	5	28	43
ENSG00000275372	0	0	0	0	0
ENSG00000273537	0	0	0	0	0
ENSG00000277444	0	0	0	0	0
ENSG00000232606	0	2	0	3	6
ENSG00000226674	392	3782	101	280	2840
ENSG00000234940	0	0	0	0	0
ENSG00000276706	0	0	0	0	0
ENSG00000235352	0	0	0	0	0
ENSG00000268580	0	0	0	0	0
ENSG00000235435	0	0	0	0	0
ENSG00000214064	0	0	0	0	4
ENSG00000225107	0	3	20	45	17
ENSG00000226218	0	0	0	0	0
ENSG00000234119	0	0	0	0	0
ENSG00000279876	0	0	0	0	0
ENSG00000233842	1	0	0	7	0
ENSG00000251905	0	0	0	0	0
ENSG00000230559	0	0	0	0	0
ENSG00000227134	0	0	0	0	0
ENSG00000198526	0	0	0	0	0
ENSG00000271583	0	0	0	0	0
ENSG00000231040	0	0	0	0	0
ENSG00000227902	0	0	0	0	0
ENSG00000207225	0	0	0	0	0
ENSG00000221289	0	0	0	0	0
ENSG00000207161	0	0	0	0	0
ENSG00000202074	0	0	0	0	0
ENSG00000253083	0	0	0	0	0
ENSG00000229143	0	0	0	0	0
ENSG00000121989	470	325	772	956	511
ENSG00000212389	0	0	0	0	0
ENSG00000223911	0	0	1	0	0
ENSG00000115947	1555	1571	2574	1252	1447
ENSG00000265049	0	0	1	0	1
ENSG00000204406	657	328	2532	875	508
ENSG00000281469	7	17	8	21	11
ENSG00000281772	0	16	2	1	8
ENSG00000212181	0	0	0	0	0
ENSG00000224007	0	0	1	1	0
ENSG00000232238	0	0	0	0	1
ENSG00000135999	2002	927	4550	3041	1279
ENSG00000222126	0	0	0	0	0
ENSG00000223962	0	6	0	0	0
ENSG00000231079	78	38	40	0	4
ENSG00000228848	1	2	2	0	0
ENSG00000226340	11	6	11	5	2
ENSG00000168280	393	958	876	63	350
ENSG00000150556	0	1	12	0	4
ENSG00000228236	0	0	0	0	0
ENSG00000224337	1	0	0	1	0
ENSG00000187123	45	228	349	40	644
ENSG00000223604	0	0	0	0	0
ENSG00000168288	6240	3469	10524	7176	4837
ENSG00000231969	2	1	10	6	0
ENSG00000207270	0	0	0	0	0
ENSG00000162947	0	1	0	0	1
ENSG00000230645	0	0	0	0	0
ENSG00000231420	0	0	0	1	0
ENSG00000115963	3257	1663	12504	11173	1587
ENSG00000236049	284	3	2	0	0
ENSG00000237220	7	0	0	0	0
ENSG00000232359	0	0	0	0	0
ENSG00000224048	0	0	0	1	0
ENSG00000228064	0	0	0	8	0
ENSG00000222031	45	0	13	218	0
ENSG00000236885	64	2	21	203	2
ENSG00000213201	2	0	2	12	2
ENSG00000184898	346	644	2380	2188	966
ENSG00000123609	315	1509	1122	1209	1893
ENSG00000123610	36	170	2479	6537	672
ENSG00000264684	0	0	0	0	0
ENSG00000242113	0	0	0	1	0
ENSG00000080345	3001	2337	11995	6381	4031
ENSG00000183091	22	862	153	119	140
ENSG00000162980	2770	2480	3679	3489	4308
ENSG00000182389	7	91	16	131	73
ENSG00000225214	0	0	0	0	0
ENSG00000115145	1984	1924	3804	3023	2237
ENSG00000234272	0	0	2	3	1
ENSG00000199884	0	0	0	0	0
ENSG00000157827	497	3100	10778	3676	4618
ENSG00000213197	3	1	2	4	5
ENSG00000270776	0	0	0	0	0
ENSG00000196504	8458	4911	12019	7028	7076
ENSG00000177917	1714	1133	3736	2995	1244
ENSG00000234932	0	0	0	0	0
ENSG00000226213	0	0	0	0	0
ENSG00000214025	0	0	0	0	0
ENSG00000224612	0	0	0	0	0
ENSG00000226338	0	0	0	0	0
ENSG00000227708	0	0	0	0	0
ENSG00000214024	0	0	0	0	0
ENSG00000242575	0	0	0	0	0
ENSG00000227400	0	0	0	0	0
ENSG00000200377	0	0	0	0	0
ENSG00000177519	1	19	1	14	8
ENSG00000236917	0	0	0	0	0
ENSG00000144278	5	4	3163	177	9
ENSG00000215934	0	0	0	0	0
ENSG00000212001	0	0	0	0	0
ENSG00000230251	0	0	12	0	0
ENSG00000224675	0	3	22	11	1
ENSG00000238004	0	0	0	0	0
ENSG00000223290	0	1	0	0	0
ENSG00000235949	0	0	0	0	0
ENSG00000162989	0	4	0	2	11
ENSG00000228837	0	1	0	0	0
ENSG00000230991	0	3	0	0	0
ENSG00000223197	0	0	0	0	0
ENSG00000232982	0	0	0	0	0
ENSG00000229701	0	0	0	0	0
ENSG00000227682	0	0	2	3	0
ENSG00000233709	0	0	0	0	0
ENSG00000233039	0	1	0	0	0
ENSG00000233248	0	0	0	0	0
ENSG00000229935	0	0	0	0	0
ENSG00000206718	0	0	0	0	0
ENSG00000226383	4	10	2	1	0
ENSG00000235548	0	0	0	0	0
ENSG00000282440	0	0	0	0	0
ENSG00000153234	248	457	7875	2203	403
ENSG00000115159	3247	3106	15953	7308	4723
ENSG00000238069	0	0	0	0	2
ENSG00000281222	0	0	0	0	0
ENSG00000263848	0	0	0	0	1
ENSG00000213194	1	5	5	4	2
ENSG00000136542	62	44	10723	2241	267
ENSG00000222404	0	0	1	2	0
ENSG00000136541	11	50	36	51	50
ENSG00000230562	30	54	136	76	39
ENSG00000115165	30	242	536	244	814
ENSG00000123612	80	107	211	40	355
ENSG00000234584	4	8	17	11	6
ENSG00000115170	7074	1855	9384	5667	1660
ENSG00000007001	1	6	8	1	4
ENSG00000270557	2	23	41	19	40
ENSG00000251980	0	0	0	0	0
ENSG00000271320	5	19	10	8	8
ENSG00000228937	0	2	0	0	0
ENSG00000212410	0	0	0	0	0
ENSG00000231158	0	0	0	0	0
ENSG00000237327	0	0	0	0	0
ENSG00000227480	0	0	0	0	0
ENSG00000153237	33	60	151	26	35
ENSG00000234890	0	0	0	0	0
ENSG00000243723	0	0	0	0	0
ENSG00000144283	3720	2716	13240	4194	3472
ENSG00000227331	1	4	43	18	23
ENSG00000281472	0	0	0	0	1
ENSG00000204380	155	12	49	30	12
ENSG00000228586	0	0	0	0	0
ENSG00000231675	0	0	0	2	0
ENSG00000163331	2505	2	14	1	33
ENSG00000243792	1	0	0	0	0
ENSG00000251491	2	0	0	0	0
ENSG00000188668	0	0	0	0	0
ENSG00000222300	0	0	0	0	0
ENSG00000115183	12115	3671	11046	6671	4861
ENSG00000213189	207	183	170	288	166
ENSG00000202029	0	0	0	0	0
ENSG00000226878	0	0	0	0	1
ENSG00000275141	0	0	0	0	0
ENSG00000196151	650	455	566	528	577
ENSG00000123636	2071	750	7760	4311	1489
ENSG00000223642	0	1	2	6	1
ENSG00000270893	0	0	1	0	0
ENSG00000225369	0	0	0	0	0
ENSG00000207117	0	0	0	0	0
ENSG00000224152	60	38	381	442	62
ENSG00000226266	29	26	91	61	30
ENSG00000230783	0	0	8	5	2
ENSG00000136536	3725	3094	10345	6568	4390
ENSG00000241399	23	171	800	541	345
ENSG00000248672	0	0	0	0	0
ENSG00000054219	19	1610	36	190	415
ENSG00000227055	0	1	0	1	0
ENSG00000153246	20	122	1614	574	167
ENSG00000115221	12	2	15	252	6
ENSG00000153250	4426	5358	14566	13795	6524
ENSG00000263948	0	0	0	0	0
ENSG00000279844	0	0	1	0	0
ENSG00000244372	0	0	0	0	0
ENSG00000232337	0	0	1	0	1
ENSG00000224467	0	0	0	0	0
ENSG00000136560	1722	2152	6010	3703	2137
ENSG00000235724	0	3	4	7	2
ENSG00000227403	0	6	0	8	8
ENSG00000225813	0	0	24	0	1
ENSG00000115233	3736	4705	11504	4214	6018
ENSG00000232320	454	101	521	141	113
ENSG00000221590	0	0	0	0	0
ENSG00000271924	1	5	13	4	3
ENSG00000136535	0	0	4	0	5
ENSG00000224076	0	0	0	0	0
ENSG00000251621	0	0	0	0	1
ENSG00000144290	1	8	1	9	13
ENSG00000280105	0	1	3	0	0
ENSG00000226121	519	106	902	396	310
ENSG00000238570	0	0	0	0	0
ENSG00000226946	0	0	0	0	0
ENSG00000235716	0	0	0	2	0
ENSG00000274743	0	0	0	0	0
ENSG00000253046	0	0	0	0	0
ENSG00000234732	0	0	0	0	0
ENSG00000197635	109	75	488	737	428
ENSG00000230918	0	0	0	9	0
ENSG00000231445	6	3	5	16	8
ENSG00000224674	0	2	4	0	1
ENSG00000233397	4	3	1	1	1
ENSG00000274689	0	0	0	0	0
ENSG00000115263	0	0	0	4	0
ENSG00000236841	2	5	30	148	90
ENSG00000078098	277	265	2552	8687	1913
ENSG00000115267	956	1531	1297	1373	3165
ENSG00000115271	845	928	1170	876	2177
ENSG00000184611	1	5	8	4	2
ENSG00000212312	0	0	0	0	0
ENSG00000237750	0	0	0	0	2
ENSG00000230282	0	0	1	0	1
ENSG00000200902	0	0	0	0	0
ENSG00000182263	874	260	523	1454	422
ENSG00000237844	0	0	0	0	2
ENSG00000226847	0	0	0	0	0
ENSG00000229641	0	0	0	0	0
ENSG00000264074	0	0	0	0	0
ENSG00000115290	0	5	38	4	46
ENSG00000277998	11	37	22	44	46
ENSG00000082438	964	347	3415	619	1126
ENSG00000224331	0	2	4	2	4
ENSG00000206869	0	1	1	0	1
ENSG00000233255	2	1	5	1	0
ENSG00000199508	0	0	0	0	0
ENSG00000223318	0	0	29	1	3
ENSG00000169507	6	25	1033	68	34
ENSG00000236283	1	2	49	7	2
ENSG00000153253	3	16	84	10	12
ENSG00000136531	2	5	29	9	7
ENSG00000233204	0	0	0	0	0
ENSG00000178662	7	84	115	88	224
ENSG00000115339	304	2048	161	224	1677
ENSG00000235192	6	40	4	9	18
ENSG00000229195	24	83	8	16	58
ENSG00000221234	0	1	0	0	7
ENSG00000232411	30	66	21	16	68
ENSG00000123607	1019	397	3077	1261	831
ENSG00000224490	0	3	3	7	0
ENSG00000236107	0	0	1	3	0
ENSG00000144285	0	6	40	2	4
ENSG00000238813	0	0	0	0	0
ENSG00000222376	0	0	0	0	0
ENSG00000169432	1	16	295	4182	55
ENSG00000136546	0	1	271	21	112
ENSG00000163092	0	211	15	0	1
ENSG00000225182	0	0	0	0	0
ENSG00000254552	0	2	0	0	0
ENSG00000228222	1	1	34	36	4
ENSG00000238357	0	0	0	0	0
ENSG00000214211	0	0	1	0	0
ENSG00000235335	4	1	8	26	0
ENSG00000172318	11	47	529	585	33
ENSG00000198648	1308	884	2055	385	1637
ENSG00000238259	0	0	0	0	0
ENSG00000241074	0	0	0	0	0
ENSG00000172292	255	557	3125	430	1043
ENSG00000265694	0	0	0	0	0
ENSG00000199348	0	0	0	0	0
ENSG00000227617	0	3	0	1	4
ENSG00000163072	109	127	247	221	487
ENSG00000152253	527	741	1266	394	879
ENSG00000152254	0	1	0	0	0
ENSG00000073734	0	0	2	2	2
ENSG00000073737	92	115	12	279	173
ENSG00000235321	0	0	0	0	1
ENSG00000235995	0	0	0	0	0
ENSG00000081479	9	177	1093	5	6
ENSG00000163093	917	961	1005	838	795
ENSG00000251569	0	0	0	0	0
ENSG00000239474	42	408	31	28	66
ENSG00000138399	1455	1219	2733	1830	1425
ENSG00000229827	0	0	1	2	1
ENSG00000138398	4027	2885	9668	5255	3944
ENSG00000154479	20	14	102	52	18
ENSG00000226072	0	0	0	0	0
ENSG00000144362	138	110	253	104	58
ENSG00000213160	403	511	1029	165	425
ENSG00000206961	0	0	0	0	0
ENSG00000231550	0	1	18	2	1
ENSG00000214369	0	1	0	0	1
ENSG00000138385	8921	4896	15288	4902	7591
ENSG00000138382	1674	1676	2008	914	1616
ENSG00000144357	2243	1344	4561	1865	1948
ENSG00000227176	0	1	1	4	0
ENSG00000252807	0	0	0	0	0
ENSG00000071909	10	2	89	14	10
ENSG00000231898	0	1	12	0	0
ENSG00000214821	3	0	4	0	2
ENSG00000213981	0	2	4	0	0
ENSG00000275414	0	0	0	0	0
ENSG00000222033	1	4	45	18	4
ENSG00000204335	1	15	81	21	29
ENSG00000234350	10	7	40	2	6
ENSG00000128692	554	635	632	316	267
ENSG00000239467	180	88	349	14	79
ENSG00000222509	0	0	0	0	0
ENSG00000204334	29	29	141	4	43
ENSG00000128683	2	42	96	32	93
ENSG00000235934	0	0	3	2	0
ENSG00000266020	0	0	1	1	0
ENSG00000115806	10902	2432	13718	6935	4019
ENSG00000198586	3128	1733	6417	4091	2771
ENSG00000123600	1429	893	3517	1191	990
ENSG00000224553	0	0	0	0	0
ENSG00000115827	1154	933	2479	1188	1234
ENSG00000228507	6	0	11	3	4
ENSG00000234061	3	1	4	1	0
ENSG00000233762	2629	1028	1717	1232	934
ENSG00000071967	341	4273	11290	14779	6066
ENSG00000233934	0	0	0	0	0
ENSG00000077380	12621	2845	13390	6631	4333
ENSG00000115840	1484	887	3309	2414	925
ENSG00000252779	0	1	0	0	0
ENSG00000128708	2299	3742	7566	4835	4484
ENSG00000172878	632	217	2714	854	299
ENSG00000144355	212	104	1873	1414	241
ENSG00000115844	33	11	405	345	11
ENSG00000236651	2	3	22	17	0
ENSG00000232555	1	0	74	0	0
ENSG00000281212	0	0	0	0	0
ENSG00000278924	1	0	29	17	0
ENSG00000091409	22407	3399	62832	20740	4650
ENSG00000226963	1	1	1	2	1
ENSG00000232788	2	8	11	6	11
ENSG00000225205	15	40	306	80	42
ENSG00000152256	650	732	7249	764	1341
ENSG00000199866	0	1	0	0	0
ENSG00000230104	0	0	0	0	0
ENSG00000228016	0	0	0	0	0
ENSG00000239041	0	0	0	0	0
ENSG00000091428	136	186	2941	290	680
ENSG00000232292	0	0	0	0	0
ENSG00000265709	0	0	0	0	0
ENSG00000091436	2165	1360	5977	1313	2783
ENSG00000238133	1	7	15	6	11
ENSG00000231735	1	0	0	0	0
ENSG00000236391	0	1	2	0	0
ENSG00000144354	4	1112	3440	197	2651
ENSG00000213148	0	0	0	0	0
ENSG00000236832	0	0	2	0	0
ENSG00000226131	0	1	0	0	0
ENSG00000237016	0	0	0	0	0
ENSG00000237617	0	0	1	0	0
ENSG00000270460	0	3	4	0	0
ENSG00000234415	0	0	0	0	0
ENSG00000224638	0	0	2	0	1
ENSG00000172845	4322	3309	10541	8225	4758
ENSG00000271151	1	8	39	20	24
ENSG00000273258	0	0	3	4	4
ENSG00000260868	2	10	8	24	12
ENSG00000235414	0	0	0	0	0
ENSG00000138430	6643	3274	10957	3158	7102
ENSG00000270799	0	0	0	0	0
ENSG00000243770	0	0	0	0	0
ENSG00000201088	0	0	0	0	0
ENSG00000227180	0	0	0	0	0
ENSG00000237804	39	10	17	12	17
ENSG00000231453	0	6	70	65	4
ENSG00000280414	0	0	7	1	0
ENSG00000217236	0	0	31	11	0
ENSG00000138433	3195	1624	4654	1744	1791
ENSG00000144306	1023	1133	2123	842	960
ENSG00000163328	2370	591	15707	8461	910
ENSG00000226853	66	17	235	74	11
ENSG00000179997	0	0	0	0	0
ENSG00000279884	3	7	28	12	11
ENSG00000236449	330	79	620	24	39
ENSG00000206965	5	3	11	26	17
ENSG00000115935	11438	2856	9263	43258	9545
ENSG00000237798	3	1	26	8	4
ENSG00000235655	2177	929	1230	913	1427
ENSG00000138435	140	103	20	125	1139
ENSG00000237104	0	0	0	3	0
ENSG00000128656	1010	567	8338	3095	1927
ENSG00000281373	0	0	0	0	0
ENSG00000212167	0	0	0	0	0
ENSG00000199827	0	0	0	0	0
ENSG00000227187	0	0	0	0	0
ENSG00000266510	0	0	2	0	0
ENSG00000115966	3371	2783	7629	4213	2327
ENSG00000277948	0	4	3	3	3
ENSG00000215973	1	1	11	5	1
ENSG00000229750	1	0	12	9	1
ENSG00000154518	15911	11212	30502	10225	12595
ENSG00000200121	0	0	0	0	0
ENSG00000233131	0	0	0	0	0
ENSG00000229066	0	0	0	0	0
ENSG00000221347	0	0	0	0	0
ENSG00000223976	0	0	0	0	0
ENSG00000235047	0	0	0	0	0
ENSG00000229779	0	0	0	0	0
ENSG00000144320	2430	1785	9912	5882	6692
ENSG00000174279	2	13	72	12	36
ENSG00000128714	530	415	5277	283	467
ENSG00000170178	12	8	20	6	10
ENSG00000128713	0	0	133	0	23
ENSG00000128710	4	3	168	23	249
ENSG00000237380	194	13	220	109	128
ENSG00000128709	72	262	935	204	677
ENSG00000281719	0	0	3	3	3
ENSG00000175879	962	323	2069	831	893
ENSG00000128652	76	7	79	19	23
ENSG00000207744	2	0	23	2	3
ENSG00000278500	7	3	54	24	12
ENSG00000170166	79	31	32	15	44
ENSG00000272729	2	6	43	4	3
ENSG00000224189	1547	920	5275	331	1293
ENSG00000226363	14	157	337	31	760
ENSG00000128645	36	29	182	20	24
ENSG00000277284	0	0	0	0	0
ENSG00000279160	0	0	1	0	0
ENSG00000218175	848	1327	222	868	469
ENSG00000230384	0	0	1	0	0
ENSG00000128654	2911	4115	5320	2473	2652
ENSG00000264392	0	0	0	0	0
ENSG00000237260	0	1	4	1	1
ENSG00000265186	0	0	0	0	0
ENSG00000221304	0	0	0	0	0
ENSG00000229434	0	0	0	0	0
ENSG00000236231	0	0	1	0	0
ENSG00000272551	17	35	54	13	62
ENSG00000163364	1083	590	1800	244	647
ENSG00000224577	74	27	74	16	28
ENSG00000252027	2	1	2	2	0
ENSG00000230552	1	5	8	3	2
ENSG00000237053	2	0	0	0	0
ENSG00000223777	0	0	0	0	0
ENSG00000279205	10	6	3	9	4
ENSG00000227098	3	5	0	0	7
ENSG00000206866	0	0	0	0	0
ENSG00000236501	1	0	4	3	12
ENSG00000251746	0	0	0	0	1
ENSG00000229337	1	1	0	0	0
ENSG00000226273	0	0	0	0	0
ENSG00000201102	0	0	0	0	0
ENSG00000213069	0	1	0	0	0
ENSG00000170144	29139	12785	39940	20200	21278
ENSG00000263721	0	0	0	0	0
ENSG00000116044	7568	4973	19399	10129	5309
ENSG00000225808	0	3	7	17	1
ENSG00000265396	0	0	1	1	0
ENSG00000222043	1	7	10	16	10
ENSG00000213963	100	65	161	214	109
ENSG00000271825	2	6	5	4	15
ENSG00000271996	0	2	4	2	1
ENSG00000278418	0	0	4	0	0
ENSG00000280374	31	65	40	34	35
ENSG00000237178	0	1	2	2	6
ENSG00000238295	0	0	1	2	3
ENSG00000018510	5971	4833	6383	5654	4646
ENSG00000196659	502	320	1118	556	281
ENSG00000237655	0	0	0	0	0
ENSG00000197557	392	329	1374	585	377
ENSG00000128655	17	27	24	7	33
ENSG00000229941	0	1	0	0	0
ENSG00000236664	0	0	1	0	0
ENSG00000213962	1	0	2	1	4
ENSG00000229744	0	0	0	0	0
ENSG00000206788	0	0	0	0	0
ENSG00000249909	0	2	0	0	0
ENSG00000227241	0	0	0	0	0
ENSG00000155636	880	596	1057	731	619
ENSG00000223096	0	0	1	0	0
ENSG00000079156	766	585	3662	2791	522
ENSG00000223960	654	844	1306	1352	936
ENSG00000180228	2651	1249	3919	2529	2241
ENSG00000204311	39	84	287	114	64
ENSG00000238082	3	17	23	12	13
ENSG00000079150	1239	778	6663	7001	1244
ENSG00000116095	1099	1841	2350	1582	1650
ENSG00000237298	51	127	632	224	156
ENSG00000155657	109	1120	2319	964	645
ENSG00000270956	3	9	25	30	12
ENSG00000270277	1	8	13	34	14
ENSG00000279598	2	4	0	2	3
ENSG00000271011	0	0	0	0	0
ENSG00000270574	2	11	38	37	33
ENSG00000271141	0	0	2	0	3
ENSG00000271401	2	0	6	0	12
ENSG00000267784	0	3	0	1	1
ENSG00000163492	1	22	2	21	32
ENSG00000238542	0	0	0	0	0
ENSG00000231541	0	0	0	0	0
ENSG00000252000	0	0	0	0	0
ENSG00000187231	3723	975	3623	1156	2016
ENSG00000237477	0	0	1	0	0
ENSG00000237964	0	0	0	0	0
ENSG00000144331	2	0	424	27	1
ENSG00000213126	0	0	0	0	0
ENSG00000221240	0	0	0	0	0
ENSG00000280636	0	0	0	0	0
ENSG00000202216	0	0	0	0	0
ENSG00000163510	2386	1110	4114	2031	1637
ENSG00000281155	0	0	0	0	0
ENSG00000270289	0	0	0	0	0
ENSG00000225258	0	0	0	0	0
ENSG00000264976	0	0	0	0	0
ENSG00000281131	1	0	1	0	0
ENSG00000279559	0	0	0	0	0
ENSG00000226564	54	143	73	142	205
ENSG00000236667	0	0	0	0	0
ENSG00000170035	1172	3954	7137	5938	2498
ENSG00000236153	0	0	4	1	0
ENSG00000238171	0	3	2	1	2
ENSG00000234663	0	15	2	1	12
ENSG00000266705	0	0	0	0	1
ENSG00000226681	0	0	0	0	0
ENSG00000115232	71	639	11841	1323	1493
ENSG00000188452	39	1013	2758	453	1094
ENSG00000162992	0	1	0	0	0
ENSG00000234595	0	0	0	0	0
ENSG00000225570	0	0	0	0	0
ENSG00000223873	6	6	3	7	2
ENSG00000221023	0	0	0	0	0
ENSG00000260742	36	34	43	18	22
ENSG00000138434	14412	7775	27799	10282	6613
ENSG00000150722	1	30	199	2	14
ENSG00000213958	0	0	2	0	0
ENSG00000222418	0	1	0	0	0
ENSG00000265129	0	0	0	0	0
ENSG00000115252	28	142	128	301	197
ENSG00000242121	0	0	0	0	0
ENSG00000281257	0	0	0	0	0
ENSG00000216011	0	0	0	0	0
ENSG00000077232	9532	5788	31009	12664	7754
ENSG00000232430	0	0	0	0	0
ENSG00000212404	0	0	0	0	0
ENSG00000162998	80	138	395	132	442
ENSG00000207178	0	0	0	0	0
ENSG00000061676	12789	4834	20994	16303	7863
ENSG00000202141	0	0	0	0	0
ENSG00000221498	0	2	0	0	0
ENSG00000231203	0	0	0	0	0
ENSG00000162999	402	210	368	496	145
ENSG00000224643	0	3	0	1	0
ENSG00000163002	909	864	1657	1365	742
ENSG00000272800	6	53	31	17	59
ENSG00000213120	0	0	0	0	0
ENSG00000177855	12	13	24	31	52
ENSG00000234172	0	0	0	0	0
ENSG00000266808	0	0	0	0	0
ENSG00000170396	12	29	40	59	238
ENSG00000237824	0	0	0	1	0
ENSG00000225406	2	0	2	0	0
ENSG00000212581	0	0	0	0	0
ENSG00000226747	8	1	3	1	3
ENSG00000188738	21	65	99	18	13
ENSG00000231646	3	11	9	2	6
ENSG00000224019	0	1	1	0	0
ENSG00000237877	10	19	33	13	15
ENSG00000226410	0	1	4	1	0
ENSG00000232568	0	0	0	0	0
ENSG00000259915	1	5	7	22	9
ENSG00000227692	7	2	16	10	2
ENSG00000065548	4524	3492	10509	5128	4839
ENSG00000224323	0	0	1	1	0
ENSG00000281192	0	1	0	7	0
ENSG00000138448	7756	5049	32439	21788	15944
ENSG00000227227	0	0	1	1	0
ENSG00000144369	644	271	920	313	487
ENSG00000163012	0	0	0	0	0
ENSG00000226553	1	1	1	5	2
ENSG00000224063	5	2	1	6	6
ENSG00000222845	0	0	0	0	0
ENSG00000199626	0	0	0	0	0
ENSG00000064989	474	1055	786	2324	3090
ENSG00000231739	1	1	0	0	1
ENSG00000003436	103	442	844	1113	1458
ENSG00000231689	0	2	7	0	1
ENSG00000252004	0	0	0	0	0
ENSG00000235616	0	0	0	0	0
ENSG00000213115	0	0	0	0	0
ENSG00000200650	0	0	0	0	0
ENSG00000144366	2920	1327	7711	4806	1060
ENSG00000207951	0	0	0	1	3
ENSG00000223523	0	0	1	1	1
ENSG00000174325	4	8	51	106	25
ENSG00000168542	21385	36592	276345	548207	132944
ENSG00000281204	0	0	0	0	0
ENSG00000221502	0	0	0	2	0
ENSG00000204262	2194	1956	128965	51898	21239
ENSG00000228073	0	0	0	0	3
ENSG00000264725	0	0	0	0	0
ENSG00000277207	0	0	0	0	0
ENSG00000213601	0	0	4	2	0
ENSG00000266817	0	0	0	0	0
ENSG00000115368	2899	2128	7122	3294	3191
ENSG00000233996	0	0	6	0	0
ENSG00000138449	736	5520	1602	2233	3050
ENSG00000276828	0	1	1	0	0
ENSG00000138381	2074	2500	4344	2549	2515
ENSG00000151687	20	45	365	165	103
ENSG00000128694	599	818	1075	859	503
ENSG00000223249	0	5	7	0	0
ENSG00000253559	2	6	23	15	9
ENSG00000273240	0	1	9	4	6
ENSG00000128699	3049	3464	5941	4692	3289
ENSG00000064933	817	1154	2749	2204	1194
ENSG00000187699	30	812	558	87	557
ENSG00000223824	0	0	0	0	0
ENSG00000204253	953	686	680	642	906
ENSG00000213110	0	0	0	0	1
ENSG00000138379	1	14	14	11	25
ENSG00000198130	1408	1227	2586	721	2317
ENSG00000151689	1526	914	3284	2035	1371
ENSG00000151690	4287	2240	2590	11349	1184
ENSG00000272979	78	2	39	13	13
ENSG00000189362	1185	332	2314	1176	500
ENSG00000233654	12	24	56	50	14
ENSG00000251935	0	0	0	0	0
ENSG00000138386	3567	2992	7053	6451	2412
ENSG00000228509	104	6	2	2	4
ENSG00000235852	4	4	3	9	2
ENSG00000115419	13106	6638	8675	12458	6259
ENSG00000280517	0	0	0	0	0
ENSG00000115415	8827	18265	14833	15364	24064
ENSG00000229023	1	3	0	1	4
ENSG00000230686	0	0	0	0	0
ENSG00000231858	0	12	2	6	2
ENSG00000138378	12	161	174	117	214
ENSG00000207402	0	0	0	0	0
ENSG00000280083	0	4	4	4	6
ENSG00000230611	0	0	0	3	1
ENSG00000227542	15	37	19	16	13
ENSG00000128641	6183	9420	9850	6292	9977
ENSG00000278321	0	0	0	0	0
ENSG00000252130	0	0	0	0	0
ENSG00000275235	0	0	0	0	0
ENSG00000173559	377	2571	2539	2336	2949
ENSG00000274845	0	0	0	0	0
ENSG00000281467	0	0	3	0	3
ENSG00000225884	0	0	2	0	0
ENSG00000168497	101	139	230	426	428
ENSG00000233766	0	0	0	1	0
ENSG00000213946	0	0	0	0	0
ENSG00000144339	1	0	4	2	3
ENSG00000229395	0	0	0	0	0
ENSG00000232227	0	0	0	0	0
ENSG00000227418	0	1	0	0	0
ENSG00000226242	0	0	1	0	0
ENSG00000278406	0	0	0	0	0
ENSG00000232658	0	1	1	0	0
ENSG00000235218	0	0	0	0	0
ENSG00000224219	0	1	0	0	0
ENSG00000260142	0	0	0	0	3
ENSG00000224670	0	0	0	0	0
ENSG00000215043	0	0	0	0	0
ENSG00000236695	0	0	0	0	0
ENSG00000225539	0	0	1	0	0
ENSG00000225394	0	0	0	0	0
ENSG00000264560	0	0	0	0	0
ENSG00000276123	0	0	0	0	0
ENSG00000252517	0	0	0	0	0
ENSG00000230173	0	0	0	0	0
ENSG00000235056	0	0	0	0	0
ENSG00000224099	0	0	1	0	1
ENSG00000271893	0	0	0	0	0
ENSG00000202206	0	0	0	0	0
ENSG00000223466	0	0	2	0	1
ENSG00000234919	1	0	1	5	17
ENSG00000196950	4812	1246	10344	1509	1536
ENSG00000213107	0	0	0	0	0
ENSG00000201813	0	0	1	0	1
ENSG00000118997	61	32	111	67	36
ENSG00000203435	0	1	9	7	4
ENSG00000227878	0	0	0	0	0
ENSG00000081320	515	1561	1700	3928	2667
ENSG00000272211	0	3	2	14	5
ENSG00000138411	292	197	3678	1018	2714
ENSG00000229056	9	43	49	526	341
ENSG00000276200	0	0	1	1	0
ENSG00000282836	0	2	20	1	0
ENSG00000144395	40	115	408	206	272
ENSG00000252923	0	0	0	0	0
ENSG00000119041	3543	1966	6402	3848	1724
ENSG00000187944	3	11	43	17	64
ENSG00000280176	0	1	1	3	4
ENSG00000197121	1704	713	8075	5645	1327
ENSG00000065413	3132	3249	7532	2378	2757
ENSG00000225636	0	1	0	0	3
ENSG00000224442	1	0	1	2	1
ENSG00000231621	0	2	2	0	4
ENSG00000236977	0	11	9	1	3
ENSG00000230482	0	0	4	3	0
ENSG00000225979	1	3	7	2	0
ENSG00000213104	41	10	19	13	8
ENSG00000115524	20037	11764	34874	25514	14285
ENSG00000202434	0	0	0	6	2
ENSG00000206836	0	0	0	0	0
ENSG00000115520	2506	2185	3203	3735	2370
ENSG00000144381	26954	18337	78192	14605	29319
ENSG00000115541	688	3373	2466	1731	3653
ENSG00000270757	1	0	2	2	0
